Date,Close,Volume,Open,High,Low
2010-06-14,0.015606070941336952,0.30821230190561705,0.01728933861630047,0.016507388995975786,0.016571085988352177
2010-06-15,0.018242155525238737,0.29799588465579036,0.017133495859936593,0.016845558148185724,0.01730044535799931
2010-06-16,0.0219256480218281,0.40819281730582285,0.019793394108598178,0.02066213520002705,0.019811236724905798
2010-06-17,0.024176671214188275,0.4576770484029554,0.024421276048673418,0.023150045652835544,0.02415210688591983
2010-06-18,0.025250341064120038,0.4090151845433791,0.025225042737403586,0.02416455310946536,0.025091812264474114
2010-06-21,0.02334822646657571,0.40300497858145345,0.02787539263337771,0.02610192418247609,0.023775265501884205
2010-06-22,0.025141200545702583,0.3709827842188574,0.025181393125117857,0.02463325555442833,0.025130866735183263
2010-06-23,0.02373806275579808,0.3999466354931992,0.02636027366942853,0.024000202901491324,0.02336896197327852
2010-06-24,0.02277830832196452,0.3699463633443261,0.02461633525357526,0.023292414865915934,0.02346694073312776
2010-06-25,0.021657571623465224,0.277631966597317,0.02415835533717109,0.02187954414798282,0.022346008907159973
2010-06-28,0.02243724420190997,0.2987151843497949,0.022633347007938454,0.021628284467890835,0.021714970880438514
2010-06-29,0.016526944065484314,0.601612314322063,0.021265204472857624,0.01903892326941939,0.01671325796505653
2010-06-30,0.014266030013642558,0.3837583499484104,0.017654563106597465,0.01593723580534985,0.01461356628982527
2010-07-13,0.014396657571623464,0.6326885845726039,0.017464619090635347,0.015179060566095165,0.01286159643713601
2010-07-14,0.014849249658935873,0.42458801183127587,0.014083820214067247,0.014888911433499033,0.014119218910585804
2010-07-15,0.014227148703956333,0.42926594561503134,0.013523536518868381,0.015454330255994048,0.013287427201096269
2010-07-16,0.013472032742155526,0.5500735599134169,0.01593517759765492,0.014488180988130275,0.01383042137718396
2010-07-19,0.011366984993178703,0.5418730134288117,0.014327303207598577,0.012029014913259611,0.009519013360739972
2010-07-20,0.014441678035470654,0.5590559606402968,0.010927066613059491,0.013488214805045487,0.009719424460431655
2010-07-21,0.01558663028649386,0.6308614640076219,0.021737165905697048,0.019406174968719353,0.016566289825282618
2010-07-22,0.017917462482946775,0.3318732948023186,0.018127206564628878,0.01691792634675865,0.01720726276121959
2010-07-23,0.018363915416098234,0.2699995333798797,0.017839732946215825,0.01710155219640863,0.017682082905104493
2010-07-26,0.01804229195088676,0.20558695536899735,0.01925732230771407,0.01696628453552468,0.018381980130181566
2010-07-27,0.020380968622100967,0.2965032679407392,0.01968120096452003,0.019237090392614398,0.019649537512846857
2010-07-28,0.018860845839017745,0.26224090451047316,0.021045251348449034,0.019811977951371296,0.019625214114422765
2010-07-29,0.017472032742155516,0.33119559465902476,0.019603450092636088,0.018198234757025478,0.017594039054470725
2010-07-30,0.017053206002728513,0.22297417721859633,0.01725660140708618,0.0167731899496128,0.017006851661527905
2010-08-13,0.013082196452933154,0.17093095064648153,0.015189724062837723,0.012995164181123398,0.014163412127440891
2010-08-16,0.012370736698499307,0.15066497779882315,0.013207076829796868,0.012091914375570653,0.012954436450839324
2010-08-17,0.01448055934515688,0.20859811312465182,0.014424832810049512,0.014323830780156241,0.014217197670435083
2010-08-18,0.015016371077762616,0.16203500646984995,0.015535510835163718,0.014343106421832202,0.015381980130181563
2010-08-19,0.01346214188267393,0.21078674620308582,0.015769445476007532,0.013768218863075304,0.013962658444672829
2010-08-20,0.01334515688949521,0.18672264124222165,0.014088594390410991,0.013980927259815354,0.014119218910585804
2010-08-23,0.011474420190995899,0.20359203960133537,0.015257926582034162,0.013053329275303505,0.012284001370332295
2010-08-24,0.008614256480218282,0.3075796162015251,0.010814873468981315,0.008705488485340376,0.009053785542994158
2010-08-25,0.010056616643929053,0.3048186788564112,0.008559416159154662,0.009183659666565216,0.008344295991778009
2010-08-26,0.008784788540245558,0.23240858500394426,0.01216937550022286,0.010033816915221011,0.009850633778691331
2010-08-27,0.009437585266030002,0.2778092303544497,0.010366782917860626,0.008517128267559432,0.007541623843782125
2010-08-30,0.009866302864938614,0.18643889505304595,0.009884591107141724,0.010033816915221011,0.010047619047619041
2010-08-31,0.01015893587994543,0.2073113188348359,0.010415547719086093,0.009458929356464113,0.009885919835560128
2010-09-13,0.021823328785811738,0.18938749604297025,0.022092842043306554,0.020918129248249956,0.022321685508735853
2010-09-14,0.02232025920873125,0.19916696278813084,0.022282786059268672,0.021347942240708823,0.022204179513532027
2010-09-15,0.02337244201909959,0.21138869791075726,0.023237621328018987,0.0219326367048798,0.023339499828708463
2010-09-16,0.026466575716234633,0.33480963545557557,0.024245995574338514,0.02497142470663824,0.02415210688591983
2010-09-17,0.025881991814461117,0.3233433668005192,0.02787539263337771,0.025594670454161167,0.026197670435080492
2010-09-20,0.02971145975443383,0.3393044048209808,0.027091063662618486,0.028406208785634574,0.02725967797190819
2010-09-21,0.02997476125511596,0.3438580056192167,0.03088107765436532,0.03013087146190524,0.030656389174374785
2010-09-22,0.03191371077762621,0.2986760683543505,0.030320793959166453,0.030435223698894204,0.030470366563891724
2010-09-23,0.03248396998635743,0.4095958708090828,0.03208451110558669,0.03274424267018364,0.03222713257965058
2010-09-24,0.034140518417462476,0.3332532224146211,0.03489547793426845,0.03311622873761455,0.034453922576224746
2010-09-27,0.033577080491132325,0.24146657894424237,0.03580870966630895,0.033696188833654606,0.03467899965741693
2010-09-28,0.03148021828103682,0.5478524853943167,0.03473451998896482,0.03226607148895877,0.026843782117163414
2010-09-29,0.031728512960436564,0.23453761275598686,0.03252271229142392,0.03131919786277096,0.03222713257965058
2010-09-30,0.029964870395634377,0.3470608605795293,0.033385133146663026,0.03141117987217207,0.029902706406303534
2010-10-13,0.037950545702592084,0.31884797654629743,0.03884133468237916,0.03718879983767881,0.03898115793079822
2010-10-14,0.03900784447476126,0.21473621996533226,0.039567350499225384,0.03743532514963985,0.03927475162726961
2010-10-15,0.045064120054570264,0.48277105490577676,0.04236842796262366,0.04348855297419768,0.04148201438848921
2010-10-18,0.04665279672578444,0.5679525234882848,0.04774176343751607,0.04542085150992525,0.04607262761219595
2010-10-19,0.042506139154160974,0.6553260422551782,0.04040010325861404,0.042894389773764835,0.039088729016786575
2010-10-20,0.043012960436562095,0.3723974793874281,0.04312820402647213,0.04312603564302864,0.04244124700239808
2010-10-21,0.04252080491132333,0.2778606089040215,0.04476506448718695,0.0433627540495756,0.042406988694758466
2010-10-22,0.04152216916780356,0.17964248862712964,0.043162305286070346,0.041092286361638114,0.042162041795135316
2010-10-25,0.042189631650750334,0.18790496877118845,0.04317219465135386,0.041846065401914045,0.043209318259677984
2010-10-26,0.04180457025920874,0.1900344621898435,0.04209084370949409,0.040947549964492264,0.04184412470023978
2010-10-27,0.0416974761255116,0.19178210898630368,0.04247073174141833,0.04102465253119611,0.04181945871873928
2010-10-28,0.04043553888130967,0.2785927920409699,0.04261668513249875,0.04010686145209835,0.03951935594381638
2010-10-29,0.03835982264665759,0.2106217450000805,0.040804544197449,0.03908254709005443,0.03950462487153135
2010-11-15,0.0413100272851296,0.19735225999948036,0.042865283314969804,0.041333739136315995,0.04214731072285029
2010-11-16,0.038657230559345154,0.3383081887147829,0.041530560014295254,0.039913428697034264,0.03874614594039054
2010-11-17,0.03812619372442021,0.2398785005736425,0.039328641682037785,0.03816949037908762,0.03798252826310382
2010-11-18,0.04198976807639836,0.2475744196725748,0.04127718765548044,0.040913733049271234,0.04137410071942445
2010-11-19,0.041161664392905875,0.18768144879722073,0.04262657449778223,0.040299956038010204,0.04164337101747172
2010-11-22,0.044391882673942715,0.1915745768993628,0.041998088283386914,0.042696222650569826,0.04195169578622816
2010-11-23,0.042136084583901764,0.2614303341604319,0.04383478212534736,0.04191843360048697,0.04228948269955464
2010-11-24,0.04509106412005458,0.20384039512796617,0.044589784012852074,0.04368164756010956,0.04482939362795478
2010-11-26,0.045190995907230566,0.10635012728852716,0.045437541326463965,0.044792871394271405,0.04541178485782803
2010-11-29,0.046101978171896305,0.2195591312877585,0.046294846992763344,0.044686686280477506,0.04464816718054128
2010-11-30,0.043315143246930435,0.25208347169822126,0.04534001172401306,0.043179466369077824,0.04439876670092495
2010-12-13,0.04844065484311051,0.2177483090542116,0.05061615860905053,0.048348381860606665,0.049356286399451874
2010-12-14,0.047768417462482934,0.16906595364622823,0.04932985909700546,0.04713097291265092,0.04837752655018841
2010-12-15,0.0478025238744884,0.2046823203632446,0.0484872169723333,0.04735315004565285,0.04847070914696812
2010-12-16,0.04823601637107776,0.15249147747498862,0.04901817358427768,0.047164789827871895,0.04891606714628298
2010-12-17,0.047924283765347894,0.18873230311927733,0.04928109429578001,0.04676879375063406,0.04897944501541625
2010-12-20,0.04870395634379264,0.18744225138063442,0.04926643075415277,0.047474214602144016,0.04800068516615279
2010-12-21,0.049675989085948155,0.11631215086798183,0.04994845594611727,0.04802475398194178,0.04987016101404591
2010-12-22,0.05014120054570258,0.12190215480106856,0.0506110434201108,0.04866727537114063,0.050604316546762604
2010-12-23,0.049381309686220995,0.09813491230563029,0.05092306994543458,0.04839200568124177,0.05041829393627954
2010-12-27,0.049907230559345164,0.11264283766199534,0.049876502288365016,0.048532007710256675,0.049610825625214086
2010-12-28,0.05029229195088676,0.07189549011398763,0.05136638632021151,0.0491214365425586,0.051343268242548826
2010-12-29,0.05020463847203273,0.06497099432521149,0.05151711388763566,0.04901998579689559,0.051362795477903386
2010-12-30,0.049410300136425625,0.061818757325670354,0.051156663573682426,0.04856582462547765,0.050359712230215806
2010-12-31,0.0488744884038199,0.08175550387833876,0.04992424405180254,0.047585134084068836,0.04950805070229532
2011-01-13,0.06013915416098227,0.13869687575776846,0.060744232709723595,0.05877379865408677,0.06053922576224734
2011-01-14,0.06150341064120056,0.1449992099078936,0.061099567834737106,0.05966250718609448,0.060828023295649195
2011-01-18,0.057688608458390175,0.9999999999999999,0.05312498827769202,0.05786682898785975,0.05180335731414866
2011-01-19,0.05680661664392907,0.6023595540128134,0.062298227109614746,0.059720672280274584,0.05712812607057212
2011-01-20,0.053805252387448835,0.3978615334074693,0.056491123612632865,0.05474485137465762,0.05381980130181567
2011-01-21,0.050901432469304245,0.3918743003317571,0.055195275747900285,0.05309255689695988,0.052111682082905106
2011-01-24,0.056129263301500656,0.2922070255569744,0.0518339145893032,0.05433397585472252,0.05215587529976019
2011-01-25,0.05805388813096861,0.27612398288405554,0.05644235881140741,0.056261540022319145,0.055997601918465215
2011-01-26,0.05924761255115961,0.2551560952292568,0.05967243012055137,0.0582712792939028,0.05938917437478587
2011-01-27,0.058935879945429745,0.13227905628776002,0.06007175587044658,0.05783301207263872,0.06004042480301473
2011-01-28,0.055471691678035465,0.30217446639135376,0.0602616998864087,0.05769165736701498,0.05548749571771154
2011-01-31,0.05704058663028648,0.18344310429560176,0.05618421227624884,0.055585201717899296,0.05586536485097636
2011-02-14,0.0667169167803547,0.1464062991884613,0.06640981597937282,0.06497683541307361,0.06683316204179511
2011-02-15,0.06706787175989086,0.13139770461262892,0.0675788071584,0.06521355381962057,0.06724426173347035
2011-02-16,0.06864154160982265,0.23791416358019693,0.0683631361291592,0.06759527915863514,0.06868790681740321
2011-02-17,0.06628819918144609,0.2679673642832231,0.06663386125493317,0.06535829021676642,0.0667399794450154
2011-02-18,0.06251705320600272,0.4254218655119388,0.06734521353015216,0.06498630414933551,0.06331414868105513
2011-02-22,0.056694406548431095,0.45705600436417426,0.05927787854699987,0.05817456291637077,0.057539225762247334
2011-02-23,0.058648362892223735,0.346156691240389,0.05763112872100157,0.05780764938622299,0.05797464885234667
2011-02-24,0.05877489768076398,0.2513027017939156,0.06018872319086849,0.058053836529031816,0.05785748544021925
2011-02-25,0.0613475443383356,0.18388346968875902,0.06079265649835308,0.05963849717628758,0.06100411099691676
2011-02-28,0.06380832196452933,0.1974011549937858,0.06370592710582951,0.06283656284873695,0.06409729359369644
2011-03-14,0.06397885402455662,0.21616581868296092,0.06465121402189233,0.06352947144161508,0.0641901336073998
2011-03-15,0.06001739427012277,0.3731364923013589,0.05925332564008917,0.05935342058097462,0.05870400822199383
2011-03-16,0.052504433833560724,0.612396223950241,0.05920456083886372,0.057015319062595105,0.05193079821856801
2011-03-17,0.054760231923601646,0.33937658314590785,0.056686182817534736,0.05537756585844239,0.054083932853717
2011-03-18,0.05282605729877217,0.39176968056616385,0.05683213620861513,0.05469649318589159,0.05376087701267558
2011-03-21,0.057030695770804926,0.20334616762997085,0.05627696770235602,0.055440465320753446,0.05633538883179172
2011-03-22,0.05795634379263302,0.15513227283409484,0.0594773709156495,0.05683169321294512,0.058234326824254876
2011-03-23,0.05697714870395633,0.18095008047484087,0.05787972690347262,0.05567211119001725,0.05667283316204179
2011-03-24,0.059793315143246914,0.19770833973578728,0.05913158414332351,0.058464712048966916,0.05809729359369646
2011-03-25,0.06299454297407912,0.2229024645602817,0.06216182207122184,0.0613922423996483,0.062090784515244954
2011-03-28,0.06245839017735334,0.14541567108161266,0.06463655048026509,0.06248385242298199,0.06376430284343955
2011-03-29,0.06271180081855386,0.1697147824595512,0.06196198868997624,0.060860640492374274,0.061620760534429594
2011-03-30,0.061576739427012264,0.15671041920108955,0.0634136793110727,0.06082208920902235,0.062296334361082575
2011-03-31,0.06151705320600272,0.12634475620112096,0.06132872829923716,0.06030029420716243,0.061620760534429594
2011-04-13,0.05548635743519782,0.16632612652087797,0.055804324244324605,0.05370126137093775,0.054994176087701255
2011-04-14,0.05367871759890859,0.1416538609641766,0.05569724628918618,0.05363362754049575,0.05476909900650907
2011-04-15,0.0512619372442019,0.2258474954395107,0.0549664562959962,0.05249332115924385,0.052194929770469314
2011-04-18,0.053400750341064104,0.31368155848609997,0.05145880073372272,0.051812248486693024,0.04894518670777663
2011-04-19,0.05632912687585266,0.20644254015824048,0.05486892669354529,0.05458996990294546,0.05459780746831104
2011-04-20,0.05854604365620737,0.34234272646236047,0.05994012500839743,0.05834364749247575,0.05938917437478587
2011-04-21,0.06258321964529333,0.391967899320856,0.0655378467714462,0.06287511413208885,0.06282494004796164
2011-04-25,0.0637100954979536,0.12183339136463267,0.0632677259199923,0.06220858273308308,0.06369578622816031
2011-04-26,0.06244884038199182,0.16163453318315776,0.06486536993216918,0.0628074803016469,0.06323090099349092
2011-04-27,0.06231718963165074,0.17141617525663647,0.06419323410548816,0.06153224442866323,0.0621298389859541
2011-04-28,0.06066064120054569,0.17402561573050554,0.061245862238413495,0.060276284197355534,0.061356628982528263
2011-04-29,0.062307639836289216,0.43674703718342794,0.06153333585682655,0.06230529911061514,0.061917437478588536
2011-05-13,0.05761527967257844,0.155150744276388,0.060987715703254924,0.05858543843630584,0.05882631038026721
2011-05-16,0.054107435197817175,0.22365094602866528,0.05784051045493466,0.056155354908525246,0.05503357314148681
2011-05-17,0.0554911323328786,0.22519261296022605,0.05433319590525715,0.05370126137093775,0.054118191161356646
2011-05-18,0.05730832196452933,0.1597356999598611,0.056510561330603865,0.05607317980453824,0.05669749914354229
2011-05-19,0.0576299454297408,0.1190162946260594,0.059243777287401655,0.056732271482195396,0.058004110996916755
2011-05-20,0.05504297407912685,0.1618759037106021,0.05801613194186553,0.056024821615772186,0.056217882836587865
2011-05-23,0.054643246930422926,0.18641111027850413,0.05334425937690859,0.05362382063508167,0.05347721822541966
2011-05-24,0.053566507503410646,0.15293603386765775,0.056038258885168446,0.05358493118257751,0.054416923603973946
2011-05-25,0.05580286493860846,0.13739720024246863,0.055029543626252925,0.05487031213012747,0.05515587529976017
2011-05-26,0.054935538881309684,0.09789602533345228,0.056267078337072535,0.05406344053295459,0.0559314833847208
2011-05-27,0.05610982264665758,0.08738243295633134,0.05569724628918618,0.054420885326840474,0.0558705035971223
2011-05-31,0.06118690313778989,0.2053556742848224,0.05876635965302651,0.05934868621284364,0.05914457005823913
2011-06-13,0.05084276944065484,0.15714752492795978,0.051994531522010834,0.0499185012343174,0.051348406988694764
2011-06-14,0.053688267394270114,0.1597083808519317,0.05335858190593987,0.05230496094146292,0.053423432682425484
2011-06-15,0.050916098226466575,0.19399356194620695,0.0532368404091742,0.05087991613405024,0.05125522439191503
2011-06-16,0.05014120054570258,0.25578179593416234,0.05184857813093044,0.05009773088498867,0.048049674546077434
2011-06-17,0.04775375170532058,0.315409647284838,0.05286684174253345,0.05037266240573535,0.048553614251455976
2011-06-20,0.04534686221009547,0.3291224469004741,0.047198530372116354,0.044792871394271405,0.044217540253511475
2011-06-21,0.050209413369713504,0.24755067067534067,0.04686979422958945,0.04870582665449258,0.046517985611510784
2011-06-22,0.048898703956343784,0.19068530889182037,0.05100082081731852,0.05020357782963039,0.05003186022610483
2011-06-23,0.05309890859481582,0.2840488547341006,0.04797058288942019,0.051551520070339196,0.04794689962315861
2011-06-24,0.05072100954979537,0.21822390988770962,0.05402628456887312,0.05225660275269689,0.051357999314833855
2011-06-27,0.05349351978171897,0.16262065984608623,0.05218481655056892,0.05261912008386596,0.052415210688591965
2011-06-28,0.055062414733969986,0.13724321981595752,0.055136962593987315,0.05397179669270569,0.055444672833162054
2011-06-29,0.05446793997271486,0.1699629827639779,0.05630117959667075,0.0538121808528626,0.054681055155875305
2011-06-30,0.055261937244201906,0.15347232658297616,0.05564848148796073,0.053696527002806804,0.05515107913669064
2011-07-13,0.06615177353342429,0.19088228586887943,0.06716004369053377,0.0652280950931656,0.0666714628297362
2011-07-14,0.06603001364256479,0.2121097050490073,0.06846543990795387,0.06600588414324846,0.06665193559438164
2011-07-15,0.06951364256480218,0.24228351340465362,0.0685435317924338,0.06764329917824896,0.06803699897225078
2011-07-18,0.07384038199181446,0.29095640025818414,0.07061893445158185,0.07230529911061512,0.07102706406303529
2011-07-19,0.07532639836289222,0.4154660663428703,0.07674249763763524,0.07423759764634269,0.07496197327852004
2011-07-20,0.08022305593451569,0.49521056456335755,0.08556994969723195,0.0827499915457712,0.08116752312435764
2011-07-21,0.08041302864938608,0.26608001528557307,0.08110268468986437,0.07974975482736466,0.08013977389516956
2011-07-22,0.08334140518417461,0.25973825691305535,0.08177004634020166,0.08216056271346928,0.08202398081534772
2011-07-25,0.08587517053206005,0.30080618266182213,0.08275898286855021,0.08455175678874574,0.08293936279547788
2011-07-26,0.0882673942701228,0.23836089308372413,0.08745984150416564,0.0867258462683034,0.08786262418636519
2011-07-27,0.08299556616643929,0.33902547052013354,0.08774731512257869,0.08582733083088162,0.08417745803357314
2011-07-28,0.08262039563437927,0.3032728187078785,0.08337757971766202,0.08309762943424301,0.08221000342583075
2011-07-29,0.08196725784447477,0.3245927503216764,0.08143858209690691,0.0822089209022353,0.08018876327509421
2011-08-15,0.0785225102319236,0.22940751669155915,0.07753637496108193,0.07729092692164621,0.07729633436108256
2011-08-16,0.07709515688949524,0.25088639584240074,0.07845710897023403,0.07651787223969428,0.07630284343953407
2011-08-17,0.0770757162346521,0.21869361227745013,0.07884211219109799,0.0770734841567752,0.07725248372730385
2011-08-18,0.07006412005457026,0.4458109295674836,0.07325427979333271,0.07133914984275136,0.06911373758136345
2011-08-19,0.06518212824010915,0.40400693790920467,0.06903083879209246,0.06860978661526496,0.06648544021925316
2011-08-22,0.06538199181446112,0.2708785567219486,0.07017050288786517,0.06758547225322106,0.06604008221993833
2011-08-23,0.07374283765347885,0.3381158684038482,0.06811965313562787,0.0718173210239762,0.06697499143542308
2011-08-24,0.075,0.29901833331448857,0.07453546411643808,0.0743874065807717,0.07363069544364508
2011-08-25,0.07380150068212822,0.4571280274668972,0.0704484281535907,0.07269182645159109,0.07089003083247687
2011-08-26,0.07860538881309685,0.3296966138336037,0.07341523773863634,0.07672584626830342,0.07372901678657072
2011-08-29,0.08171896316507503,0.1988142979403151,0.08170184382100523,0.08044570694261272,0.08214662555669751
2011-08-30,0.08172851296043655,0.20585347189351302,0.08173594508060344,0.08060971898143451,0.08127029804727647
2011-08-31,0.07921452933151434,0.2639453995341812,0.08286606082368864,0.08072571100064252,0.07914148681055154
2011-09-13,0.07911221009549797,0.21858992384508177,0.0787592461302743,0.07788982449021001,0.07835354573484067
2011-09-14,0.0813925648021828,0.27067304252366164,0.08113678594946261,0.08078861046295358,0.08105035971223022
2011-09-15,0.0831756480218281,0.20430575129599066,0.08328516530415084,0.08148895877718035,0.08307639602603632
2011-09-16,0.08684959072305594,0.36007841994280326,0.08528725025516265,0.08479490040918466,0.08558684480986638
2011-09-19,0.09227251023192358,0.4298371633262822,0.08599860253038166,0.09094315376551351,0.08567249057896538
2011-09-20,0.09315927694406549,0.4036170197323943,0.09488914192023509,0.0955956849616178,0.09349571771154504
2011-09-21,0.09252080491132332,0.3093814355472316,0.0970279729222358,0.09498190795035677,0.09389208633093525
2011-09-22,0.0874924965893588,0.5107087321885209,0.0879618120454515,0.0892959318250989,0.0864042480301473
2011-09-23,0.08870088676671213,0.2772089860910239,0.08759624654255854,0.0878079875553752,0.08794587187392942
2011-09-26,0.08815040927694408,0.42476838003249145,0.08739163898496918,0.08647458658821142,0.08376156217882834
2011-09-27,0.08624522510231923,0.32428261635779615,0.09171295060125637,0.08902066213520002,0.08706988694758476
2011-09-28,0.08514904502046385,0.2125087813358622,0.08755259693027281,0.08635859456900341,0.08631140801644398
2011-09-29,0.08201125511596179,0.3352161624082294,0.08839523905494495,0.08561969497142469,0.08127029804727647
2011-09-30,0.07750443383356072,0.27806720965773746,0.08118520973809207,0.07918467417402184,0.07880883864337103
2011-10-13,0.09071316507503409,0.20910305095473308,0.0898861461245794,0.08862432788880997,0.08941418293936278
2011-10-14,0.09732503410641201,0.29147748119749645,0.09565880734936705,0.09518007507355178,0.09549263446385749
2011-10-17,0.09634583901773534,0.35412176564130743,0.0980510107101826,0.09745054276148929,0.09582048646796847
2011-10-18,0.09744201909959073,0.4473841066064856,0.09806055906287009,0.09653613337391365,0.09584480986639259
2011-10-19,0.08593349249658937,0.5858501159451102,0.08811765480181541,0.08861925535152682,0.08694278862624187
2011-10-20,0.08432060027285128,0.2788417684564173,0.08745984150416564,0.0847208413648507,0.08518568002740663
2011-10-21,0.08313199181446111,0.3181336417453655,0.08653433331866978,0.08413648506983193,0.08349229188078107
2011-10-24,0.08941712141882675,0.2526907009608336,0.08559893576789043,0.08769199553616719,0.08576807125727988
2011-10-25,0.08551944065484311,0.21278088585972707,0.08991035801889416,0.08771634371512632,0.08673723878040422
2011-10-26,0.08689836289222373,0.2270875656284191,0.08831748818306101,0.08578370701024651,0.08466735183281944
2011-10-27,0.08889085948158255,0.24840082268743877,0.09114277754077402,0.08889993574786109,0.08894415895854742
2011-10-28,0.08901773533424283,0.15314713606529395,0.08892142149054558,0.08761962733759426,0.0892476875642343
2011-10-31,0.08893485675306957,0.18817334796215388,0.08863906306107228,0.08905921341855197,0.0885330592668722
2011-11-14,0.07650068212824011,0.21444222911068306,0.07943172296955134,0.07742619458253017,0.07735046248715312
2011-11-15,0.08116336971350614,0.21318446359050214,0.07810654802156425,0.0794792195055967,0.07796197327852002
2011-11-16,0.07918519781718965,0.16769922213873806,0.0822229110676661,0.08027154982922458,0.08034532374100718
2011-11-17,0.07559924965893587,0.2404669479495534,0.07965576824511167,0.07710256670386526,0.07602877697841727
2011-11-18,0.07439563437926332,0.18069784439310646,0.07719058818875593,0.07488519157282472,0.07572559095580676
2011-11-21,0.07150648021828103,0.2225485579348328,0.07304012388305586,0.07087044739778836,0.07133538883179168
2011-11-22,0.0751606412005457,0.20118097310436264,0.07334192003050016,0.07388995975787088,0.07379719081877355
2011-11-23,0.07052216916780356,0.21184582730196208,0.07504220883406768,0.07288018666937202,0.0718102089756766
2011-11-25,0.06885607094133699,0.11578223778525376,0.07207539924902207,0.07061445334956545,0.07006783144912641
2011-11-28,0.07497066848567531,0.1664493729509685,0.07398984396286645,0.0733052652936999,0.0734988009592326
